Compound,G_sol,DeltaG_sol,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,volume,LogS,Lsolu_Hsolv,Lsolv_Hsolu
REIUXOLGHVXAEO-UHFFFAOYSA-N,-36188.8556,-185.3674,1.70852,-0.38815,-1.48777,-0.38815,0.23038000000000003,-0.38815,228.4172,611.1718139999999,349.249,-6.3499989999999995,15.277000000000001,15.161
RFMMMVDNIPUKGG-UHFFFAOYSA-N,-25574.8915,225.4205,4.575,-2.10075,0.6771199999999999,-0.51786,0.43828999999999996,-2.05668,189.1676,378.91705319999994,217.493,-0.711,13.158,14.154000000000002
RGCVKNLCSQQDEP-UHFFFAOYSA-N,-35689.6866,77.1186,3.04807,-0.38043000000000005,-2.11476,-0.38043000000000005,0.2259,-0.20701,403.9689,644.0458984,465.721,-4.24034,11.772,12.242
RGXWDWUGBIJHDO-UHFFFAOYSA-N,-31255.2054,127.3847,2.25217,-0.73947,-0.63731,-0.47338,0.41253999999999996,-0.73947,200.3204,508.2577209,288.185,-4.1,13.345,15.582
RHIROFAGUQOFLU-UHFFFAOYSA-N,-30705.7776,19.7405,0.112488,-0.03913,-0.85926,-0.14906,0.11934000000000002,0.85925,443.7554,500.40896610000004,363.663,-11.522879,10.937999999999999,13.511
RIGBPMDIGYBTBJ-UHFFFAOYSA-N,-30076.412999999997,255.1718,7.54595,-2.38633,-1.2893700000000001,-0.9240700000000001,2.44543,-0.33734000000000003,296.3836,540.8913574,339.88300000000004,-4.21,11.921,13.716
RIZMRRKBZQXFOY-UHFFFAOYSA-N,-38647.5109,-47.9654,11.4905,-2.3000599999999998,-0.29219,-0.90336,1.90274,-1.1330200000000001,384.4579,661.9508057,421.00699999999995,-5.54,10.077,13.325999999999999
RJKGJBPXVHTNJL-UHFFFAOYSA-N,-22872.8952,54.8663,6.4713,-1.31259,-0.95854,-0.65714,1.39048,0.07789,173.1708,344.504364,192.045,-3.58886,11.085,13.552999999999999
RJMIEHBSYVWVIN-UHFFFAOYSA-N,-30051.4805,217.6909,4.63854,-1.2699799999999999,-0.62039,-0.47788,0.43087,-1.1200299999999999,281.3104,511.53329469999994,321.71299999999997,-4.308,11.713,13.057
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,-31854.4832,-753.5930000000001,8.96435,-2.08124,-0.82035,-0.66406,1.39762,-0.38595999999999997,327.1232,506.5467529,323.932,-4.7,11.138,13.537
RJNJWHFSKNJCTB-UHFFFAOYSA-N,-22624.9694,-402.8742,5.69409,-0.6068899999999999,-0.43488000000000004,-0.6068899999999999,0.20490999999999998,-0.53992,150.1798,355.49423219999994,184.141,-0.95,12.411,13.349
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-19249.9112,8.9512,2.20312,-0.7398,0.26834,-0.47258999999999995,0.40947,-0.7398,88.10600000000001,266.5195923,115.984,-0.14,13.357000000000001,15.613
RKUNBYITZUJHSG-LGGPCSOHSA-N,-29679.8971,-82.3009,0.953134,-1.05966,-0.8517299999999999,-0.4589,0.40873000000000004,-1.16004,289.3736,529.9377441,357.25800000000004,-1.724,12.467,13.817
RKWGIWYCVPQPMF-UHFFFAOYSA-N,-29299.2012,199.9439,7.564939999999999,-2.3910099999999996,-0.90571,-0.9214899999999999,2.4494700000000003,-0.2852,276.7373,486.83789060000004,290.356,-3.12561,11.722999999999999,13.675
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-28080.4557,91.3181,9.274339999999999,-3.07882,-0.28104,-1.04477,2.15472,-0.57262,263.2045,449.2121887,268.782,-3.68,10.845999999999998,13.767999999999999
RLFWWDJHLFCNIJ-UHFFFAOYSA-N,-25117.0371,-21.2002,7.01997,-0.53991,-0.89086,-0.53991,0.26966999999999997,-0.22833,203.2432,412.8498535,243.084,-0.62,12.078,11.652999999999999
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,-34480.6764,534.1315,2.10723,-0.8534,-1.2919100000000001,-0.44833999999999996,0.43532,-0.68475,391.2932,688.1566162,449.339,-6.29,12.238,13.639000000000001
RLPGDEORIPLBNF-UHFFFAOYSA-N,-23200.1924,155.5012,0.10000099999999999,0.0,-0.9283799999999999,-0.14417,0.07615,0.0,114.2302,332.17117310000003,182.232,-4.8,15.863,15.440999999999999
RLSSMJSEOOYNOY-UHFFFAOYSA-N,-19888.6986,-83.2582,1.74131,-0.31322,-0.57644,-0.31322,0.24929,-0.31322,108.1396,289.015625,139.165,-0.68,12.532,13.742
RMBFBMJGBANMMK-UHFFFAOYSA-N,-24264.034,833.7211,6.4738,-2.61612,-0.8277200000000001,-0.6588,1.40035,0.17457,182.1354,343.83624269999996,191.53799999999998,-2.82,11.044,14.800999999999998
RMOUBSOVHSONPZ-UHFFFAOYSA-N,-20281.4305,4.0874,5.206580000000001,-0.74227,0.22596999999999998,-0.46016,0.42398,-0.74227,88.10600000000001,262.5863647,118.205,-0.63,13.347000000000001,15.501
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-20946.3211,-43.5384,1.37056,-0.75997,0.05951,-0.38343,0.25675,-0.65792,165.4035,271.43756099999996,147.39,0.72,11.870999999999999,15.107000000000001
RNVCVTLRINQCPJ-UHFFFAOYSA-N,-19780.5387,2.0246,2.36088,0.0,-0.8174899999999999,-0.21279,0.12158,0.07103,107.1548,290.0488586,141.572,-0.85,12.720999999999998,12.253
RNWGZXAHUPFXLL-UHFFFAOYSA-N,-24428.2488,-509.3795,8.058760000000001,-1.97125,-0.029869999999999997,-0.65993,1.39659,-0.5746600000000001,179.1318,337.8959961,183.352,-2.6510000000000002,11.105,14.716
RPUMZMSNLZHIGZ-UHFFFAOYSA-N,-29920.0787,51.0478,1.7752700000000001,0.0,-1.05618,-0.13379000000000002,0.14268,0.5062,360.8816,485.24526979999996,331.267,-8.320027,11.524000000000001,13.628
RQVYBGPQFYCBGX-UHFFFAOYSA-N,-30197.1757,-179.378,3.68044,0.0,-0.55637,-0.35572,0.12251,-0.6282300000000001,227.3268,482.27865599999996,283.597,-3.04,12.045,13.185
RQZAXGRLVPAYTJ-UHFFFAOYSA-N,-33667.1352,198.0335,6.75623,-1.48064,-1.03135,-0.45246000000000003,0.39565,-1.48064,384.5144,594.7108154,465.87800000000004,-5.35,11.648,13.687000000000001
RRNIZKPFKNDSRS-UHFFFAOYSA-N,-37117.557,-48.5801,7.8879399999999995,-2.9956099999999997,-1.48584,-0.92947,2.42952,-0.54088,397.5017,661.3192138999999,447.62199999999996,-4.2,10.167,13.540999999999999
RSDMFNVRFBIYRK-UHFFFAOYSA-N,-26289.1389,-58.9248,2.65984,-1.1992399999999999,-0.013569999999999999,-0.50329,0.46418999999999994,-1.22879,219.2396,452.5095825,263.29400000000004,-1.609,11.802,13.741
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,-30402.4457,49.1124,2.7195,-0.1894,-0.93416,-0.27054,0.43005,-0.73398,309.3305,562.3121338,361.32800000000003,-1.59,12.04,13.583
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-19546.836,-123.2928,1.5393700000000001,-0.31556,-0.13901,-0.31556,0.05706,-0.31556,74.1224,269.9963684,112.344,-0.09,14.937999999999999,14.857000000000001
RTZZCYNQPHTPPL-UHFFFAOYSA-N,-21791.4951,-73.4023,6.33978,-1.63066,-0.54686,-0.66268,1.39205,-0.23861,139.1104,296.1435547,149.16899999999998,-1.01,11.357999999999999,14.192
RVCTZJVBWNFYRU-UHFFFAOYSA-N,-25468.57,-444.9127,7.77297,-2.09375,-0.09093,-0.65874,1.39127,-0.61112,246.0169,352.85751339999996,200.727,-2.966,11.032,14.525
RWLALWYNXFYRGW-UHFFFAOYSA-N,-25172.8074,337.0692,2.49653,-0.73906,-0.5877100000000001,-0.37246999999999997,0.22673000000000001,-0.73906,146.22899999999998,372.1791687,205.959,-0.54,15.232999999999999,14.796
RWNKSTSCBHKHTB-UHFFFAOYSA-N,-24328.8692,-15.5161,0.048412199999999996,0.0,-0.77993,-0.23974,0.13751,0.77993,260.762,355.12695310000004,208.558,-4.9149709999999995,10.897,13.001
RWRDLPDLKQPQOW-UHFFFAOYSA-N,-17578.851000000002,47.9506,1.67585,0.0,-0.4142,-0.12180999999999999,0.06824,-0.12030999999999999,71.1218,239.5414429,104.10799999999999,1.15,15.241,13.519
RXKNNAKAVAHBNK-UHFFFAOYSA-N,-20511.7497,162.2453,1.34725,-2.10796,-0.9248799999999999,-0.8034899999999999,1.40363,0.25951,140.0982,290.11193849999995,146.547,-0.68825,10.892000000000001,14.677999999999999
RXQCEGOUSFBKPI-UHFFFAOYSA-N,-26702.0422,-224.3916,8.05989,-1.54405,-0.88125,-0.66881,1.3937899999999999,-0.054439999999999995,196.2054,410.3777771,227.111,-3.159,11.520999999999999,12.366
RZFZBHKDGHISSH-UHFFFAOYSA-N,-26961.0723,1.0228,0.9714010000000001,0.0,-1.05233,-0.1191,0.1403,0.26595,291.9914,448.4660034,291.14799999999997,-6.940002000000001,11.697000000000001,13.6
RZILCCPWPBTYDO-UHFFFAOYSA-N,-25756.1552,-24.6478,5.81018,-0.56423,-0.1043,-0.56423,0.42511000000000004,-0.8870100000000001,232.2049,426.48349,249.507,-3.43,11.997,13.097999999999999
RZTAMFZIAATZDJ-UHFFFAOYSA-N,-36030.0157,672.4348,7.37792,-1.45424,-0.3594,-0.49473999999999996,0.48875,-1.03903,384.2584,587.7645263999999,425.965,-5.682,11.856,12.700999999999999
RZVHIXYEVGDQDX-UHFFFAOYSA-N,-24201.8352,-86.1326,1.62216,-0.75336,-0.24174,-0.37778,0.41053,-0.75336,208.21599999999998,387.62573239999995,233.71900000000002,-5.19,10.888,14.357000000000001
SAOKZLXYCUGLFA-UHFFFAOYSA-N,-43380.5909,-59.0976,0.0181719,-1.43888,-1.0740399999999999,-0.47511000000000003,0.40589000000000003,-1.43888,370.5714,770.1970825,516.104,-5.064,13.343,15.25
SBPBAQFWLVIOKP-UHFFFAOYSA-N,-33204.1265,308.0299,3.80479,-1.7200900000000001,-0.31008,-1.03898,2.1289599999999997,-0.36,350.5836,529.8200684,346.95300000000003,-5.5136959999999995,10.837,13.620999999999999
SBYAVOHNDJTVPA-UHFFFAOYSA-N,-26523.0896,-443.1124,10.6841,-1.07178,-0.09498999999999999,-0.54219,0.25886,-0.9745299999999999,185.2254,402.3886414,227.747,-2.15,12.965,13.584000000000001
SBZXBUIDTXKZTM-UHFFFAOYSA-N,-23611.6436,-272.7403,1.30687,-0.9262799999999999,0.30165,-0.31156,0.05516,-0.9262799999999999,134.1748,372.11611939999995,180.832,0.88,14.75,14.96
SDDBCEWUYXVGCQ-UHFFFAOYSA-N,-22714.6925,67.0572,0.0444524,0.0,-1.0563,-0.11665,0.12725,0.0,156.2268,358.5672302,201.512,-4.74,11.747,12.972000000000001
SDKQRNRRDYRQKY-UHFFFAOYSA-N,-27221.408,53.0814,4.07235,-1.3532,0.14257,-0.5526300000000001,0.34356,-1.27401,223.22799999999998,443.48336789999996,256.51599999999996,-1.57,12.162,13.909
SDOJHDGZFOGOFD-UHFFFAOYSA-N,-27262.6103,120.4703,0.517604,0.0,-1.60419,-0.12052,0.13475,0.0,256.3464,470.7662964,310.371,-7.0099990000000005,11.249,12.597000000000001
SECXISVLQFMRJM-UHFFFAOYSA-N,-19721.8527,209.0219,5.1012699999999995,-0.51758,-0.12795,-0.51758,0.26555,-0.50876,99.1322,275.8137512,130.713,1.0,13.591,13.585999999999999
SGEJQUSYQTVSIU-UHFFFAOYSA-N,-29293.5717,112.47399999999999,2.68315,-0.48632,-0.8841200000000001,-0.48632,0.16929,-0.44759,203.342,478.3268738,275.623,-3.3789599999999997,11.905,13.69
SGMHGVVTMOGJMX-UHFFFAOYSA-N,-25587.115,-272.2144,6.865060000000001,-0.4806,-0.86793,-0.4806,0.25226,-0.39152,217.285,427.36291500000004,248.062,-3.3369999999999997,11.655,12.89
SGUAFYQXFOLMHL-UHFFFAOYSA-N,-34223.4221,607.03,5.62541,-1.19712,-1.17167,-0.52685,0.28015,-1.19064,328.4102,619.5836182,403.159,-1.3,11.914000000000001,13.519
SJNIEBAPMPLYAB-UHFFFAOYSA-N,-34020.3505,279.9867,10.8753,-2.32914,-0.04242,-1.0484,2.14351,-1.1147,362.7642,579.9417114,382.45599999999996,-5.38,11.017999999999999,13.539000000000001
SJRJJKPEHAURKC-UHFFFAOYSA-N,-20124.0035,-193.2381,1.54929,-0.3049,-0.23951999999999998,-0.3049,0.07594,-0.40285,101.148,272.15853880000003,135.562,1.0,14.867,13.612
SKGXYFVQZVPEFP-UHFFFAOYSA-N,-27583.2629,75.9485,1.0434700000000001,-0.21126,-0.70533,-0.13182,0.14668,0.15062,321.9744,456.3320313,295.695,-8.890084,11.556,13.046
SKIVFJLNDNKQPD-UHFFFAOYSA-N,-25211.7203,-143.3487,7.88532,-2.32364,-0.85314,-0.92648,2.43485,-0.18664,214.2386,403.2633057,227.41,-1.35405,12.124,12.534
SKKTUOZKZKCGTB-UHFFFAOYSA-N,-22322.2222,-162.0131,3.52015,-0.8563,0.08312,-0.58431,0.34133,-0.7273,117.1474,322.1795959,152.53799999999998,-0.66,13.573,14.008
SLAMLWHELXOEJZ-UHFFFAOYSA-N,-23481.8769,-313.6526,8.64128,-2.05324,-0.12685,-0.66117,1.37564,-0.6776,167.1208,319.4908752,172.77,-1.474,11.162,14.663
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-23223.6934,72.9094,3.3465300000000004,-0.80993,-0.09734,-0.48666000000000004,0.43251000000000006,-0.90748,131.1742,350.2297974,174.571,-0.97469,13.394,13.612
SLZWBCGZQRRUNG-UHFFFAOYSA-N,-32731.3651,43.475,3.05756,-0.7521,-0.89807,-0.55298,0.34829,-0.67723,263.379,546.1354980000001,355.23699999999997,-4.24,12.33,13.818
SMDHCQAYESWHAE-UHFFFAOYSA-N,-32773.0655,791.5291,3.17389,-2.5333200000000002,-0.9172100000000001,-0.66038,1.38314,-0.19738,335.2823,519.9810181,353.772,-5.53,10.638,13.925
SMQUZDBALVYZAC-UHFFFAOYSA-N,-21158.7605,-191.8354,3.89773,-0.72592,-0.10177,-0.41483000000000003,0.38166,-0.72592,122.1232,283.5363159,144.45,-0.86,11.755999999999998,13.94
SNHRLVCMMWUAJD-UHFFFAOYSA-N,-38963.6063,-381.1652,5.83795,-2.1381099999999997,-0.96139,-0.44971000000000005,0.39674,-2.3099,476.5841,696.6322021000001,552.535,-4.71,11.835,14.370999999999999
SNICXCGAKADSCV-UHFFFAOYSA-N,-22967.8228,-110.182,3.53358,0.0,-0.9539799999999999,-0.15417999999999998,0.13471,-0.22830999999999999,162.234,361.3239441,208.41299999999998,0.79,12.190999999999999,13.588
SNIOPGDIGTZGOP-UHFFFAOYSA-N,-26617.0404,505.2469,3.5830599999999997,-4.91772,0.20138,-0.64844,1.41431,-0.69143,227.0872,395.6072388,214.13099999999997,-2.22,12.232000000000001,16.570999999999998
SNWQKAWITMVCQW-UHFFFAOYSA-N,-33011.8992,36.6432,9.4224,-3.53517,-0.44956999999999997,-0.92165,2.43562,-1.3639299999999999,362.3564,583.7888184,376.306,-2.517,11.583,13.366
SONNWYBIRXJNDC-VIFPVBQESA-N,-23878.7091,181.8342,4.09996,-0.68478,-0.60169,-0.37268,0.25058,-0.78903,167.2072,383.5526733,210.43,0.58,12.397,13.571
SPANOECCGNXGNR-UHFFFAOYSA-N,-30324.8183,-346.6297,3.2794,-0.46381999999999995,-0.9949399999999999,-0.46381999999999995,0.1735,-0.28636,270.2164,481.8903198,314.952,-4.06988,11.589,13.78
SPFYMRJSYKOXGV-UHFFFAOYSA-N,-33249.8309,142.2567,9.54646,-1.2591700000000001,-1.08768,-0.51343,0.5173300000000001,-1.03541,359.3995,585.4770507999999,408.39,-3.1811,11.418,12.994000000000002
SPSSULHKWOKEEL-UHFFFAOYSA-N,-26187.0278,191.1324,0.8910370000000001,-3.8909599999999998,-0.94911,-0.65276,1.40554,0.31854,227.13299999999998,380.20626830000003,219.37599999999998,-3.22,10.741,15.324000000000002
SSLKKMZJCJBOML-UHFFFAOYSA-N,-29348.4429,-317.8088,2.40541,-0.49368,-0.82619,-0.49368,0.28165,-0.35600000000000004,259.7531,474.19201660000004,292.358,-1.72,11.499,13.48
STCOOQWBFONSKY-UHFFFAOYSA-N,-36205.8248,918.7356,5.09894,-2.9579299999999997,-0.60902,-1.00064,2.27509,-0.68284,266.3167,587.9385986000001,353.189,-2.846,12.513,15.138
SUSRORUBZHMPCO-UHFFFAOYSA-N,-32021.6402,304.4132,5.72323,-2.1059,-0.40963999999999995,-0.6542600000000001,1.38173,-0.59155,342.1348,536.3735352,346.474,-6.0,10.869000000000002,13.552999999999999
SVFKQHLOBRUZGV-UHFFFAOYSA-N,-27619.1442,377.7957,3.62376,-0.5051,-0.8211299999999999,-0.5051,0.30666,-0.49117,254.2908,464.4902039,291.806,-2.62,11.64,12.874
SYBYTAAJFKOIEJ-UHFFFAOYSA-N,-20071.67,5.0561,3.3051,-0.40249,-0.20793000000000003,-0.40249,0.31935,-0.40249,86.1334,271.3504334,127.625,-0.12,13.037,14.966
SZYWFOPNFNROQB-UHFFFAOYSA-N,-23498.8971,-20.1496,0.41620100000000004,0.0,-0.51257,-0.29386999999999996,0.6664399999999999,0.36783000000000005,239.5063,346.8347168,212.502,-4.98,10.488,13.445
TUNFSRHWOTWDNC-UHFFFAOYSA-N,-33776.7294,382.8308,2.2646,-0.80994,-1.00736,-0.48658999999999997,0.43233999999999995,-0.80994,228.37400000000002,578.755249,331.332,-5.33,13.394,15.637
TVMXDCGIABBOFY-UHFFFAOYSA-N,-23787.6784,182.9433,0.00161457,0.0,-0.90207,-0.11673,0.055510000000000004,0.0,114.2302,373.4918213,187.571,-5.24,15.677999999999999,15.669
TXCDCPKCNAJMEE-UHFFFAOYSA-N,-22745.8477,28.808000000000003,0.9504610000000001,-0.07213,-0.8876700000000001,-0.13408,0.12312000000000001,-0.07213,168.1946,354.05453489999996,196.602,-4.51267,11.825999999999999,13.443
TYHHDWAHJRRYCU-UHFFFAOYSA-N,-25443.34,399.1418,9.80291,-2.26352,-0.12305999999999999,-0.6741699999999999,1.3956600000000001,-0.8678600000000001,197.14700000000002,371.63241580000005,206.551,-2.0140000000000002,11.439,13.957
TYMLOMAKGOJONV-UHFFFAOYSA-N,-20931.4093,-5.4225,9.86332,-1.35912,-0.85505,-0.67993,1.40268,0.19195,138.1256,303.3133545,153.556,-2.37,11.692,12.694
TZFWDZFKRBELIQ-UHFFFAOYSA-N,-21954.8985,-45.7942,4.58052,-0.62145,-0.17492,-0.49672,0.33025,-0.35781,169.5671,319.0333252,168.26,-2.77605,12.062999999999999,13.354000000000001
TZIHFWKZFHZASV-UHFFFAOYSA-N,-16761.5099,-28.401999999999997,5.00327,-0.75455,0.50629,-0.4619,0.43068,-0.75455,60.0524,201.8628845,74.755,0.58,13.372,15.472000000000001
TZYQTWHRLVDYPL-UHFFFAOYSA-N,-18615.1688,-196.7874,5.7826,-0.41423000000000004,0.39696,-0.41423000000000004,0.35149,-0.95405,96.0884,243.86837769999997,108.671,0.59,10.88,14.613
UAYYWDWWESZIPA-UHFFFAOYSA-N,-31970.1156,-192.6948,9.74416,-1.25227,-0.8487100000000001,-0.51245,0.51758,-1.0411,331.3459,552.2521972999999,376.18199999999996,-5.6160000000000005,11.374,13.026
UBUCNCOMADRQHX-UHFFFAOYSA-N,-24410.1442,17.2255,5.3445,-0.47681999999999997,-1.2537,-0.47681999999999997,0.29227,0.01567,198.2238,407.45266719999995,230.655,-3.75,11.767999999999999,13.307
UCIUVGVKELKZSD-UHFFFAOYSA-N,-30329.9057,658.8876,1.48799,-1.94743,0.13995,-0.4964,0.46355,-1.90572,267.281,497.815033,314.442,0.43,11.802,13.725999999999999
UCMIRNVEIXFBKS-UHFFFAOYSA-N,-19301.5255,-123.8505,1.91736,-0.80811,0.23445,-0.48582,0.43665,-0.90261,89.0938,255.79048160000002,109.50200000000001,0.9994790000000001,13.369000000000002,13.677
UCNVFOCBFJOQAL-UHFFFAOYSA-N,-29518.0558,-898.9559,0.108473,0.0,-1.29539,-0.23146,0.12819,0.28485,318.0292,492.9644165,325.654,-6.899997999999999,11.845999999999998,13.470999999999998
UCTWMZQNUQWSLP-UHFFFAOYSA-N,-24937.1131,632.511,5.5537,-0.97839,-0.44298999999999994,-0.37285999999999997,0.25063,-1.08281,183.2066,394.15875239999997,222.293,-0.9620000000000001,12.317,13.565999999999999
UDUNORRTIFRHKX-UHFFFAOYSA-N,-42437.2129,-71.4553,2.37091,-1.8747200000000002,-0.58472,-0.48736,0.40983,-1.9223700000000001,495.4016,822.428894,560.229,-1.5990799999999998,11.607000000000001,12.48
UEJJHQNACJXSKW-UHFFFAOYSA-N,-26504.4709,230.7498,5.63805,-1.7038099999999998,0.3428,-0.45943,0.34511,-1.50479,258.233,446.11047360000003,270.039,-2.68,10.994000000000002,14.505999999999998
UFNIBRDIUNVOMX-UHFFFAOYSA-N,-24838.7791,17.2879,2.27175,0.0,-1.09086,-0.12432,0.12700999999999998,0.09598,223.1012,406.2637024,243.12599999999998,-5.28,11.829,13.47
UFQCLRMJHOWNLX-UHFFFAOYSA-N,-33091.0542,-7.4228,8.0345,-0.70303,-0.62733,-0.30828,0.24524,-0.92722,402.2467,608.4851685,389.99800000000005,-3.222,11.275,12.617
UGQVTTBSGZLNIL-UHFFFAOYSA-N,-25873.283,-2.3264,4.7621,-2.2132400000000003,-1.29026,-0.92735,2.44212,0.15922,251.333,406.7077637,246.859,-2.254,11.257,13.196
ULBXWWGWDPVHAO-UHFFFAOYSA-N,-28453.5277,-631.8807,2.74694,-0.8033600000000001,-0.54451,-0.53952,0.35579,-0.57103,223.6585,447.9688721,254.076,-2.62,12.190999999999999,13.322000000000001
ULSIYEODSMZIPX-UHFFFAOYSA-N,-21879.1471,66.6948,2.96556,-0.37661999999999995,-0.65574,-0.37661999999999995,0.23204,-0.46835,137.181,334.88833619999997,175.68400000000003,-0.48,12.479000000000001,13.649000000000001
UMGDCJDMYOKAJW-UHFFFAOYSA-N,-17053.5409,640.0126,10.0087,0.0,-0.16946,-0.69295,0.26474000000000003,-0.1635,76.116,216.6707001,89.4465,0.32,12.389000000000001,13.437999999999999
UMIPWJGWASORKV-UHFFFAOYSA-N,-22636.3499,82.7523,0.46382799999999996,0.0,-0.9202,-0.20123,0.20824,0.0,110.1986,355.57751460000003,176.528,-3.66,14.17,15.269
UNAHYJYOSSSJHH-UHFFFAOYSA-N,-33811.9695,1214.5022,4.82115,-4.41328,-1.65064,-0.9335399999999999,2.43882,0.27113000000000004,346.3574,545.2680054,366.56199999999995,-5.16,10.779000000000002,13.884
UNXHWFMMPAWVPI-UHFFFAOYSA-N,-21289.1557,7.6191,0.00412531,-1.48892,0.1832,-0.37959,0.23239,-1.48892,122.1206,292.48217769999997,146.219,0.7,14.769,15.077
UOAMTSKGCBMZTC-UHFFFAOYSA-N,-30197.158,101.0652,1.7196799999999999,-0.34614,-1.17026,-0.34614,0.24863000000000002,-0.12711,370.4895,507.09841919999997,356.228,-5.67,11.805,13.845
UPMXNNIRAGDFEH-UHFFFAOYSA-N,-24473.1622,-42.5075,3.56445,-0.29591,-0.21714,-0.29591,0.26766999999999996,-0.33074000000000003,276.9148,344.9935913,202.56,-3.33,11.477,14.162
UPTOWXNJLZJTGD-UHFFFAOYSA-N,-24801.555,-256.7196,9.148769999999999,-1.7319099999999998,-0.41146000000000005,-0.67052,1.39927,-0.33264,183.1634,370.4014587,200.678,-3.117,11.360999999999999,13.409
UQDUPQYQJKYHQI-UHFFFAOYSA-N,-32619.9196,269.0197,2.2,-0.73935,-0.73431,-0.47262,0.41112,-0.73935,214.3472,549.3039551,310.32599999999996,-4.69,13.345,15.593
URAYPUMNDPQOKB-UHFFFAOYSA-N,-29051.4695,325.518,4.05433,-2.16335,1.05344,-0.48246000000000006,0.41617,-2.16335,218.206,450.05828859999997,258.993,-0.6,13.269,15.547
UREBDLICKHMUKA-DVTGEIKXSA-N,-32814.9597,-240.1607,7.96927,-1.81603,-0.8849100000000001,-0.41691999999999996,0.38795999999999997,-1.9822099999999998,392.4665,568.8005981000001,442.82300000000004,-3.7945,11.675999999999998,14.369000000000002
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-28783.5925,94.9126,0.284175,0.0,-1.70125,-0.11656,0.12769,-0.16912,266.3852,511.7869568,347.091,-1.527,12.437000000000001,13.402999999999999
UVTNFZQICZKOEM-UHFFFAOYSA-N,-32367.5373,23.6612,3.3664,-0.50731,-1.91494,-0.50731,0.22935,-0.56218,339.4796,604.3138428,428.61,-1.75,12.232000000000001,13.481
UYXAWHWODHRRMR-UHFFFAOYSA-N,-26417.311,-112.7363,0.45699399999999996,-1.3097299999999998,-0.10593,-0.49513,0.28543,-1.09279,236.27,436.02767939999995,271.408,-2.76364,11.96,14.199000000000002
VAOCPAMSLUNLGC-UHFFFAOYSA-N,-24354.4946,-171.0647,5.759580000000001,-1.69675,-0.9432,-0.66778,1.44595,0.00658,171.1554,338.605896,191.88,-1.20351,11.622,14.469000000000001
VDAMAZDKFJYVCT-UHFFFAOYSA-N,-30409.9393,-383.2066,10.4922,-3.94124,-2.14268,-0.93358,2.4826799999999998,0.87236,333.3916,522.2833862,333.38199999999995,-4.2219999999999995,11.321,13.86
VDTNNGKXZGSZIP-UHFFFAOYSA-N,-30257.5096,142.1097,8.644219999999999,-2.40328,-1.16739,-0.9284,2.44524,-0.24065999999999999,271.3336,515.7579346,305.731,-2.18,12.136,12.519
VGGSQFUCUMXWEO-UHFFFAOYSA-N,-13086.1386,-1.0257,0.00300032,0.0,-0.33839,-0.16921,0.08467999999999999,0.0,28.0536,168.6442261,53.1113,-0.4,13.581,14.933
VGPYEHKOIGNJKV-UHFFFAOYSA-N,-26341.0227,-192.9373,7.67542,-2.62026,-0.51005,-0.91945,2.45085,-0.44732,230.238,420.4824524,238.497,-1.66,11.924000000000001,12.540999999999999
VGQLNJWOULYVFV-UHFFFAOYSA-N,-25741.9808,607.6916,3.85715,-1.3948,0.23226999999999998,-0.44198999999999994,0.39350999999999997,-1.3948,210.2292,421.44052120000003,246.68,-1.2,12.995999999999999,14.434000000000001
VGVIKVCCUATMNG-UHFFFAOYSA-N,-26681.9802,-419.9732,1.43319,0.0,-1.10081,-0.12552,0.14124,0.23101,257.5463,426.9241028,262.503,-6.27,11.651,13.49
VGZSUPCWNCWDAN-UHFFFAOYSA-N,-31763.423,121.6568,6.7732600000000005,-2.78073,-0.9917,-0.92109,2.44631,-0.72843,324.394,572.0822143999999,364.61699999999996,-2.06,11.341,13.729000000000001
VHZXNQKVFDBFIK-NBBHSKLNSA-N,-28802.2353,268.623,4.43652,-0.33657,-1.41698,-0.33657,0.31401,-0.49785,290.4201,498.08703610000003,360.046,-6.79588,12.578,13.927
VIKNJXKGJWUCNN-XGXHKTLJSA-N,-29736.6789,183.9833,4.84296,-0.76775,-1.4381899999999999,-0.41352,0.36239,-0.76775,298.4242,516.3717651000001,378.686,-4.693980000000001,12.162,14.394
VKNITLPENCJQOP-UHFFFAOYSA-N,-26765.7572,-247.584,3.2141599999999997,-0.42748,-0.29638000000000003,-0.23049,0.15666,-0.15178,241.5011,382.8556213,238.643,-4.37,11.777999999999999,13.517000000000001
VLKZOEOYAKHREP-UHFFFAOYSA-N,-20945.6044,-37.9426,0.000863575,0.0,-0.67903,-0.1165,0.05532,0.0,86.1766,310.0846252,144.275,-3.84,15.785,15.677999999999999
VLYWMPOKSSWJAL-UHFFFAOYSA-N,-29483.6664,-441.3453,8.11317,-2.05892,-1.1649100000000001,-0.9284,2.42918,-0.07187,280.3008,485.39355470000004,295.346,-3.28,11.882,12.522
