Compound,G_sol,DeltaG_sol,volume,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,LogS,Lsolu_Hsolv,Lsolv_Hsolu
AAEVYOVXGOFMJO-UHFFFAOYSA-N,-27386.0295,108.4003,306.95799999999997,2.51648,0.0,1.2683,-0.49662,0.40835,-1.9425400000000002,241.3536,504.51788330000005,-4.1,12.113,15.231
ABICJYZKIYUWEE-UHFFFAOYSA-N,-21701.1004,1192.0051,162.73,4.52321,-1.7749700000000002,1.26482,-0.43309,0.50939,-1.9613,173.0848,310.52148439999996,-2.28,10.758,17.2
ADIMAYPTOBDMTL-UHFFFAOYSA-N,-27724.24,-526.5967,308.96299999999997,5.96856,-0.77653,0.42313,-0.42736999999999997,0.3702,-1.54739,286.7171,483.7244263,-3.95,11.343,14.972000000000001
AEXMKKGTQYQZCS-UHFFFAOYSA-N,-19847.028000000002,72.8581,160.798,0.0305082,0.0,0.0060799999999999995,-0.12934,0.04961,0.0,100.2034,307.255127,-4.23,15.604000000000001,17.101
AFFLGGQVNFXPEV-UHFFFAOYSA-N,-22909.237999999998,13.9833,225.266,0.00662821,0.0,-0.26705,-0.13063,0.06129,0.0,140.268,428.4981995,-5.51,13.418,15.520999999999999
AFOGBLYPWJJVAL-UHFFFAOYSA-N,-27400.5354,309.4812,289.732,7.5784899999999995,-2.04215,0.19798,-0.77509,1.9108,-1.17459,256.319,494.69821169999994,-3.05,10.402000000000001,15.38
AFPHTEQTJZKQAQ-UHFFFAOYSA-N,-22661.5791,77.557,174.622,7.72468,-1.53525,0.35871,-0.44578,0.5281600000000001,-1.00709,167.1208,326.756073,-1.71997,10.828,15.731
AFYCEAFSNDLKSX-UHFFFAOYSA-N,-25817.6954,-0.488,284.253,8.45737,-0.67305,0.5767399999999999,-0.43623999999999996,0.43353,-1.07431,231.2938,459.4943541999999,-4.001,11.401,13.93
AGAHNABIDCTLHW-UHFFFAOYSA-N,-31796.5781,70.7894,432.915,1.6555799999999998,-0.73668,0.21825,-0.37790999999999997,0.31476,-1.3226200000000001,355.4513,645.319397,-4.3469999999999995,11.444,14.92
AGMMTXLNIQSRCG-UHFFFAOYSA-N,-27135.4562,107.1125,294.375,11.6413,-2.04428,0.44937,-0.79218,1.91795,-1.6937799999999998,289.7361,468.5610657,-3.29,10.577,14.960999999999999
AHJKRLASYNVKDZ-UHFFFAOYSA-N,-28056.4341,-59.924,327.756,3.29109,0.0,-0.21756999999999999,-0.17987,0.20188,-0.59582,320.045,497.0978699,-7.199998,11.845,15.132
AIKKULXCBHRFOS-UHFFFAOYSA-N,-27196.4184,-265.2876,275.47700000000003,7.317880000000001,-1.67284,1.33018,-0.54591,0.73221,-1.82208,257.2589,452.1102905,-2.0,9.465,14.927999999999999
AIVXUNRQBRKFJO-UHFFFAOYSA-N,-24567.4022,-157.2692,239.81099999999998,6.06671,-1.89073,-0.78833,-0.77352,1.94471,-0.01679,249.3172,399.87438960000003,-3.4939999999999998,10.227,15.07
AKUJBENLRBOFTD-UHFFFAOYSA-N,-34057.2547,-380.2083,492.92900000000003,7.38697,-2.12548,0.95057,-0.43345,0.37422,-2.39142,434.5037,654.8651123,-4.9,11.757,15.622
AMEKQAFGQBKLKX-UHFFFAOYSA-N,-26885.5799,189.1935,287.073,10.115,-2.2836,-0.21646999999999997,-0.7952600000000001,1.71212,-0.88082,267.29900000000004,464.45538330000005,-2.43,10.289000000000001,14.475
AMMPGYPPRLWMLW-UHFFFAOYSA-N,-24092.8031,89.9817,205.36900000000003,7.785019999999999,-1.0761,0.17790999999999998,-0.3958,0.52747,-0.9243,182.1786,378.9792175,-3.2110000000000003,10.965,14.082
AMQJEAYHLZJPGS-UHFFFAOYSA-N,-19380.7182,20.6824,133.446,1.7561,-0.39429000000000003,0.12218,-0.39429000000000003,0.21247,-0.39429000000000003,88.1492,294.401123,-0.6,15.577,16.816
AMRQXHFXNZFDCH-UHFFFAOYSA-N,-26477.5673,265.807,283.361,2.37698,-1.24648,0.9573200000000001,-0.49218,0.50585,-1.9446599999999998,236.27,484.9683228,-1.83,12.27,14.564
ANJTVLIZGCUXLD-UHFFFAOYSA-N,-22306.0506,-12.1209,225.644,6.9328899999999996,-0.50693,0.48336,-0.50693,0.39313000000000003,-1.13055,190.2444,372.1828003,0.36,11.895,14.259
APSMUYYLXZULMS-UHFFFAOYSA-N,-22044.2512,-4.3602,190.141,2.4584099999999998,0.0,-0.42788999999999994,-0.08167,0.08071,-0.08167,207.0693,342.4750671,-4.4,11.526,14.253
APTGDJCKNMNFID-UHFFFAOYSA-N,-26204.6551,38.6536,266.60900000000004,9.21725,-3.4593800000000003,-1.19151,-0.78214,1.94553,-0.00337,283.3318,426.3872681,-1.5390000000000001,10.146,15.824000000000002
AQCHWTWZEMGIFD-UHFFFAOYSA-N,-30635.2019,-225.0286,386.30699999999996,11.4632,-2.0243,0.33771,-0.79267,1.91885,-1.6374600000000001,365.8337,560.8483887,-3.78,10.599,14.915
AQIXAKUUQRKLND-UHFFFAOYSA-N,-29127.7644,-428.7854,308.903,3.92495,0.0,0.8377899999999999,-0.50358,0.40166,-1.8915,252.3366,521.8492432,-1.40229,12.843,14.710999999999999
AQIXEPGDORPWBJ-UHFFFAOYSA-N,-19031.0573,16.4777,134.061,1.8231,-0.3808,0.07136,-0.3808,0.20834,-0.3808,88.1492,285.1423645,-0.24,15.534,16.509
ARCGXLSVLAOJQL-UHFFFAOYSA-N,-25379.2169,-221.5583,214.657,4.88238,-2.2233,1.16556,-0.44259,0.43945,-2.2233,210.1428,367.5466919,-0.397,10.944,15.624
ARGDYOIRHYLIMT-UHFFFAOYSA-N,-26137.0864,-485.5475,235.695,6.8592,-1.45757,-0.39511999999999997,-0.72882,1.8986599999999998,0.00966,240.1038,393.8843079,-3.509,9.001,15.515
ARSRBNBHOADGJU-UHFFFAOYSA-N,-25912.4089,-12.9089,313.829,0.135714,0.0,-0.69625,-0.0708,0.07299,0.0,256.3464,471.7829894999999,-7.020001,11.15,13.635
ATROHALUCMTWTB-UHFFFAOYSA-N,-30767.0344,-256.2102,341.37300000000005,5.68601,-1.24108,0.35891999999999996,-0.61697,1.11115,-0.9153700000000001,298.2959,555.7894287,-4.86,10.2,15.02
AUKRYONWZHRJRE-UHFFFAOYSA-N,-23509.084,-17.2429,230.24,1.79715,-0.32116999999999996,-0.52156,-0.32116999999999996,0.23510999999999999,-0.32116999999999996,194.2324,382.6009216,-4.73,11.062000000000001,13.419
AUNGANRZJHBGPY-UHFFFAOYSA-N,-32116.9702,572.2080000000001,411.62199999999996,12.0976,-2.32875,1.75937,-0.46691000000000005,0.48001000000000005,-3.43715,376.3682,598.2529907,-3.68,10.355,14.68
AUZONCFQVSMFAP-UHFFFAOYSA-N,-28253.0291,151.3897,350.63599999999997,2.6729700000000003,0.0,0.5757899999999999,-0.41222,0.16932,-1.04977,296.5214,531.8052978999999,-4.71725,10.912,14.405999999999999
AVQQQNCBBIEMEU-UHFFFAOYSA-N,-19853.4077,7.106,151.02200000000002,5.1769,-0.5311100000000001,1.35913,-0.5311100000000001,0.51376,-1.43565,116.1626,310.6023865,0.94,13.975,15.277000000000001
AVZVLGDSSQKRGL-UHFFFAOYSA-N,-26559.9897,46.2076,290.595,1.17941,-1.55421,1.23805,-0.44063,0.43688,-1.98127,249.2658,479.6381226,-1.7730000000000001,11.709000000000001,15.21
AWMVMTVKBNGEAK-UHFFFAOYSA-N,-20366.6057,114.5208,153.533,2.47574,-0.32522,-0.21197,-0.32522,0.08016000000000001,-0.32522,120.1506,303.1288757,-1.6,12.296,14.96
AXGUBXVWZBFQGA-UHFFFAOYSA-N,-29507.1158,9.1158,378.289,1.89241,-1.0558,0.27842,-0.40560999999999997,0.38834,-1.28692,339.2176,554.1115112000001,-4.53,11.674000000000001,15.225
AYFVYJQAPQTCCC-UHFFFAOYSA-N,-20064.3344,-23.3467,142.881,3.72086,-1.1177,0.5666899999999999,-0.43928,0.39744,-1.45725,119.12,283.2250671,-0.09,13.094000000000001,16.144000000000002
BACHBFVBHLGWSL-UHFFFAOYSA-N,-30768.8431,74.8934,366.14,5.1142900000000004,-1.2210299999999998,0.62483,-0.41239,0.38195999999999997,-1.42392,341.1902,582.737915,-3.82,11.722999999999999,14.68
BAPJBEWLBFYGME-UHFFFAOYSA-N,-18513.0209,-34.4463,111.471,1.6591900000000002,-0.78267,0.52291,-0.45083999999999996,0.42528999999999995,-0.78267,86.0902,256.6029358,-0.22,12.255999999999998,16.072
BBEAQIROQSPTKN-UHFFFAOYSA-N,-22534.9515,7.3747,240.324,0.0025001999999999997,0.0,-0.68148,-0.06419,0.06977,0.0,202.255,387.66430660000003,-6.172998000000001,11.382,13.806
BBXXLROWFHWFQY-UHFFFAOYSA-N,-26651.6881,-0.6037,271.151,6.61163,-0.49011000000000005,0.9804200000000001,-0.49011000000000005,0.43191,-1.5820100000000001,209.2906,473.5541382,-3.02497,11.968,14.304
BCCOBQSFUDVTJQ-UHFFFAOYSA-N,-20138.9434,-23.1078,158.543,0.00963258,0.0,1.40917,-0.17969000000000002,0.35263,-1.40916,200.0312,279.024231,-3.92,11.825999999999999,18.956
BCMCBBGGLRIHSE-UHFFFAOYSA-N,-19885.1277,-128.9905,135.63299999999998,1.7137200000000001,-0.15247,-0.01644,-0.32493,0.19072999999999998,-0.4774,119.1226,277.8566895,-1.16,11.792,14.770999999999999
BDERNNFJNOPAEC-UHFFFAOYSA-N,-17024.1063,-4.6302,90.1907,1.7551,-0.39424000000000003,0.15761,-0.39424000000000003,0.21245999999999998,-0.39424000000000003,60.0956,231.92100519999997,0.62,15.706,16.817999999999998
BFCFYVKQTRLZHA-UHFFFAOYSA-N,-21660.4608,-34.0649,157.339,7.70166,-0.76257,-0.06786,-0.39107,0.5241100000000001,-0.31275,157.5561,303.1655273,-2.55,10.792,15.558
BFPYWIDHMRZLRN-UHFFFAOYSA-N,-28628.9398,-55.2158,367.7,3.71716,-0.6883600000000001,-0.40005999999999997,-0.35907,0.23292,-0.6883600000000001,296.4084,515.0608521,-4.3,12.219000000000001,14.772
BGHCVCJVXZWKCC-UHFFFAOYSA-N,-26432.9266,22.5413,317.518,0.000362313,0.0,-0.18914,-0.03129,0.027639999999999998,0.0,198.391,561.4718627999999,-7.959992,15.535,16.619
BGNCCUHEGHNNAP-UHFFFAOYSA-N,-26298.2598,-3.9895,259.282,7.80162,-3.39563,-1.09796,-0.77894,1.9464400000000002,0.11394000000000001,281.316,422.84896849999996,-3.0180000000000002,10.055,15.921
BKIMMITUMNQMOS-UHFFFAOYSA-N,-21904.3301,19.6676,209.18900000000002,0.00506334,0.0,-0.09757,-0.03129,0.02766,0.0,128.257,402.85217289999997,-5.88,15.602,16.812
BMLIZLVNXIYGCK-UHFFFAOYSA-N,-23419.0402,72.9441,223.796,6.87688,-0.50872,0.8104899999999999,-0.50872,0.50897,-1.41795,198.6517,399.4962158,-2.91256,12.029000000000002,14.529000000000002
BNUHAJGCKIQFGE-UHFFFAOYSA-N,-22193.0898,-128.5955,170.033,7.041760000000001,-1.08533,0.1328,-0.39692,0.53049,-0.55484,153.1372,327.41830439999995,-2.41,10.959000000000001,15.174000000000001
BOCJQSFSGAZAPQ-UHFFFAOYSA-N,-24939.1744,320.4394,253.18900000000002,2.53306,-0.6906800000000001,0.20432999999999998,-0.354,0.35586,-0.7822899999999999,242.6611,405.4375916,-5.54,10.809000000000001,15.325999999999999
BOJWTAQWPVBIPG-UHFFFAOYSA-N,-23802.7242,-129.3795,183.338,8.41314,-1.50997,0.57323,-0.44168,0.52993,-1.16159,185.1113,333.4155579,-1.579,10.618,15.832
BRBKOPJOKNSWSG-UHFFFAOYSA-N,-25095.9443,532.2941,226.808,5.32846,-1.6937099999999998,0.052770000000000004,-0.84693,1.83073,-1.68687,214.2416,398.3703003,-1.9849700000000001,11.232000000000001,14.377
BRLQWZUYTZBJKN-UHFFFAOYSA-N,-18348.4091,114.2926,105.94200000000001,3.53859,-0.31677,0.21126999999999999,-0.31677,0.14204,-0.5511699999999999,92.5249,240.68678280000003,-0.15,12.812000000000001,16.989
BRPOVUNVTUCYNN-UHFFFAOYSA-N,-31304.3125,-432.9867,390.899,11.0265,-1.19001,0.8212700000000001,-0.47713,0.46897,-2.17122,345.3727,566.1650391,-3.912,11.322000000000001,14.46
BRUZQRBVNRKLJG-UHFFFAOYSA-N,-20789.1165,13.4644,153.947,2.93788,-0.8551,0.69107,-0.5270600000000001,0.50646,-1.21371,117.1474,311.8646545,-0.3,13.779000000000002,16.351
BTANRVKWQNVYAZ-UHFFFAOYSA-N,-17946.6905,7.7071,112.59200000000001,1.8471099999999998,-0.38348000000000004,0.08509,-0.38348000000000004,0.20929,-0.38348000000000004,74.1224,255.51678470000002,0.43,15.585,16.607
BTJIUGUIPKRLHP-UHFFFAOYSA-N,-22780.7775,-1303.0232,149.416,6.17676,-1.10955,-0.03873,-0.3927,0.52732,-0.58223,139.1104,295.6150818,-0.74,10.880999999999998,15.539000000000001
BUNFNRVLMKHKIT-UHFFFAOYSA-N,-23392.1962,167.4682,197.31099999999998,4.01614,-1.23414,0.34686999999999996,-0.45075,0.5290199999999999,-1.03397,180.1628,358.5602417,-1.91,10.892000000000001,15.014000000000001
BWXSXZAIQQSFPW-UHFFFAOYSA-N,-25988.222999999998,121.0518,268.143,8.05095,-1.41003,0.41978999999999994,-0.38206999999999997,0.52672,-0.88331,235.239,431.7964783,-3.656,10.609000000000002,15.89
BXNJHAXVSOCGBA-UHFFFAOYSA-N,-24837.8475,327.8506,250.248,3.17,-0.30493000000000003,0.11957000000000001,-0.30493000000000003,0.2327,-0.80762,212.2506,424.2249146000001,-4.48,11.7,14.04
BXWNKGSJHAJOGX-UHFFFAOYSA-N,-29761.5679,75.9945,371.32,1.7609599999999999,-0.39428,-0.07923,-0.39428,0.21248000000000003,-0.39428,242.44400000000002,640.3154297,-7.260000999999999,15.477,16.604
BYEVBITUADOIGY-UHFFFAOYSA-N,-26045.6739,-56.7936,266.363,1.9408599999999998,-0.75969,0.46566,-0.43648000000000003,0.38022,-0.75969,186.2936,476.4190369,-3.8,13.12,16.905
BZHMBWZPUJHVEE-UHFFFAOYSA-N,-19754.8788,19.2681,164.93099999999998,0.029102499999999996,0.0,-0.00787,-0.09147000000000001,0.04204,0.0,100.2034,318.7668762,-4.26,15.607999999999999,17.097
BZKPWHYZMXOIDC-UHFFFAOYSA-N,-24406.9359,-350.1137,210.38299999999998,7.29062,-1.9138400000000002,-0.1195,-0.75693,1.96452,-0.71463,222.2364,381.27771,-2.43058,10.077,15.972000000000001
BZLVMXJERCGZMT-UHFFFAOYSA-N,-18560.2618,-3.8526,133.77,1.78477,-0.36996999999999997,0.31558,-0.36996999999999997,0.19368,-0.36996999999999997,88.1492,275.2158203,-0.24,15.265999999999998,16.423
BZTYNSQSZHARAZ-UHFFFAOYSA-N,-25731.8173,-93.0806,266.599,2.09808,0.0,-0.26261,-0.12005999999999999,0.09371,-0.32832,257.5463,431.11480710000006,-6.21,11.399000000000001,14.815999999999999
CAQHPYSDQFDJAL-UHFFFAOYSA-N,-23321.897,-788.3102,193.525,5.50908,-0.60792,-0.024380000000000002,-0.34643,0.31695999999999996,-0.67675,173.1708,346.18820189999997,-2.937,10.845,14.722000000000001
CBFCDTFDPHXCNY-UHFFFAOYSA-N,-31804.8212,28.9099,446.26599999999996,0.00065966,0.0,-0.29894,-0.03128,0.02766,0.0,282.5518,751.9406127999999,-8.169989,15.504000000000001,16.527
CCGPUGMWYLICGL-UHFFFAOYSA-N,-27532.3962,-46.7214,310.759,7.00315,-0.5091600000000001,0.8611200000000001,-0.5091600000000001,0.5081899999999999,-1.48545,275.1772,504.134613,-4.77,11.714,14.78
CDAWCLOXVUBKRW-UHFFFAOYSA-N,-19857.221,-25.5669,132.80700000000002,2.1953400000000003,-0.32261999999999996,-0.17991,-0.38366999999999996,0.2206,-0.70629,109.1274,276.9963989,-0.72,12.388,13.876
CDOZDBSBBXSXLB-UHFFFAOYSA-N,-28239.4518,42.3277,386.214,2.46265,0.0,-0.21857,-0.36016,0.17271,-0.52718,312.472,544.8123168999999,-2.145,11.957,13.614
CDVNZMKTJIBBBV-UHFFFAOYSA-N,-24910.1109,223.5003,223.067,5.17391,-2.23203,0.55537,-0.42657,0.53052,-1.17351,226.1452,386.506012,-2.6,10.433,16.248
CEOCDNVZRAIOQZ-UHFFFAOYSA-N,-25674.9289,-689.7494,216.79,1.79162,0.0,0.16407,-0.061320000000000006,0.11582,-0.27991,250.3389,348.6462708,-5.654971,10.936,15.754000000000001
CERQOIWHTDAKMF-UHFFFAOYSA-N,-18243.7199,3.3211,109.787,1.9207400000000001,-0.77776,0.39063000000000003,-0.46016999999999997,0.44211000000000006,-0.77776,86.0902,245.2653961,0.01,12.227,15.877
CFBYEGUGFPZCNF-UHFFFAOYSA-N,-21915.6725,229.8369,168.59900000000002,8.19742,-1.06395,0.12616,-0.40614,0.53208,-0.53187,153.1372,325.32742310000003,-1.96,10.997,15.02
CGBCCZZJVKUAMX-UHFFFAOYSA-N,-32698.7316,10.3095,467.337,7.92621,-1.42229,0.56835,-0.43065,0.35849000000000003,-1.51591,402.9169,595.6069336,-4.95,11.319,15.253
CHMBIJAOCISYEW-UHFFFAOYSA-N,-21689.3346,21.1392,182.118,3.8652699999999998,-0.46711,0.19309,-0.46711,0.35999000000000003,-1.17632,150.1798,350.076355,-0.98,12.484000000000002,13.63
CHNUNORXWHYHNE-UHFFFAOYSA-N,-30619.665,73.1216,386.82599999999996,4.6990099999999995,-0.86292,1.01905,-0.40701,0.46718000000000004,-1.41723,345.2248,590.1415405,-5.69,11.322000000000001,14.963
CHNXZKVNWQUJIB-UHFFFAOYSA-N,-29680.6559,212.6857,396.95599999999996,5.03313,-0.73385,-0.15602,-0.37528,0.29767,-0.73385,312.45099999999996,527.2573853,-5.66,12.027000000000001,15.465
CHVJITGCYZJHLR-UHFFFAOYSA-N,-19003.205,-29.65,128.32299999999998,0.175214,0.0,-0.38655,-0.09235,0.06242,0.0,92.1402,269.8972168,-2.15,12.363,14.582
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-23818.994,145.9471,182.463,2.8316,-1.9058599999999999,0.77809,-0.38479,0.40805,-1.9058599999999999,176.1256,339.42492680000004,0.23937399999999998,11.69,14.865
CIWBSHSKHKDKBQ-UHFFFAOYSA-N,-23750.6922,241.0704,182.454,2.83471,-1.90588,0.7779699999999999,-0.38479,0.40806,-1.90588,176.1256,339.2073364,-0.805,11.69,14.864
CJHXCRMKMMBYJQ-UHFFFAOYSA-N,-26280.826,-107.052,274.022,1.89507,-0.30906,1.1218700000000001,-0.41577,0.36799,-1.5068700000000002,209.2906,453.3644409,-2.24,12.029000000000002,14.578
CKRZKMFTZCFYGB-UHFFFAOYSA-N,-19745.1318,81.0554,132.852,2.79003,-0.20206,-0.27939,-0.29299000000000003,0.22551999999999997,-0.49505,109.1274,281.63989260000005,-0.74,12.522,13.833
CMSMOCZEIVJLDB-UHFFFAOYSA-N,-26435.5169,48.3249,278.462,7.23375,-1.25186,0.55445,-0.7626,1.18048,-1.41783,261.0875,443.2096558,-0.815,10.865,16.254
CMVQZRLQEOAYSW-UHFFFAOYSA-N,-22755.3591,87.9595,179.53599999999997,7.09399,-0.74907,0.03791,-0.3825,0.52442,-0.35028000000000004,192.0012,324.29193119999996,-3.48,10.642000000000001,15.694
CNGDZXAWOIPFFX-UHFFFAOYSA-N,-27924.1003,159.8475,308.901,5.051830000000001,-2.23125,-0.47771,-0.77917,1.94413,-0.57648,297.3432,501.5142517,-4.473,10.444,14.761
COLNVLDHVKWLRT-UHFFFAOYSA-N,-22371.9886,11.7772,202.97299999999998,3.18213,-0.74859,0.09562999999999999,-0.43427,0.38999,-1.08895,165.1914,356.9197998,-0.74473,12.302999999999999,15.008
CPGPAVAKSZHMBP-UHFFFAOYSA-N,-23241.4801,102.8506,238.34900000000002,0.080924,0.0,-0.6106,-0.07658999999999999,0.07272999999999999,0.0,192.2598,395.0820618,-5.89,11.089,13.46
CPNGPNLZQNNVQM-UHFFFAOYSA-N,-19904.8627,92.0369,143.64700000000002,3.48465,0.0,0.6441399999999999,-0.35193,0.2314,-1.13785,132.1244,281.3888855,0.02,10.794,15.616
CQRYARSYNCAZFO-UHFFFAOYSA-N,-20117.9443,-4.9702,149.377,1.7833900000000003,-0.7187899999999999,-0.01754,-0.39089,0.23071,-0.7187899999999999,124.139,297.1837769,-0.29,12.244000000000002,14.866
CSHWQDPOILHKBI-UHFFFAOYSA-N,-24234.3912,93.6628,292.069,0.00245331,0.0,-0.81316,-0.06529,0.06879,0.0,252.3148,442.42053219999997,-8.794931,10.868,13.299000000000001
CTJMNBROBOZHAP-UHFFFAOYSA-N,-28903.9558,147.6344,350.264,10.1002,-1.18682,0.86355,-0.47725,0.46934,-2.20265,317.3191,527.6193237,-5.324,11.258,14.46
CULUWZNBISUWAS-UHFFFAOYSA-N,-26799.4535,76.0395,293.868,10.3953,-1.16541,0.36161,-0.45396000000000003,0.55743,-1.38963,260.2518,472.74655149999995,-2.81,10.82,15.068
CVQODEWAPZVVBU-UHFFFAOYSA-N,-24594.9717,392.4624,223.78900000000002,2.54589,-0.76237,0.66767,-0.5032300000000001,0.50569,-1.14962,179.2182,414.4380188,-2.58,12.1,15.015
CVRALZAYCYJELZ-UHFFFAOYSA-N,-31866.6735,-210.4858,372.20599999999996,7.656810000000001,-0.76672,-0.060779999999999994,-0.5928399999999999,0.87951,-0.63097,412.0646,541.399231,-5.66,10.142999999999999,14.845999999999998
CVUGPAFCQJIYDT-UHFFFAOYSA-N,-28677.1596,-32.4723,345.944,2.94846,0.0,-0.17299,-0.1168,0.24639,-0.57303,354.4901,499.493042,-6.62,11.231,15.227
CWJSHJJYOPWUGX-UHFFFAOYSA-N,-25317.4015,102.26100000000001,241.12900000000002,2.84441,-0.8127300000000001,0.56075,-0.49501000000000006,0.50738,-1.23773,213.6633,431.9839172,-3.3849699999999996,12.007,14.758
CWRYPZZKDGJXCA-UHFFFAOYSA-N,-21573.0399,15.132,192.12099999999998,0.049371,0.0,-0.47185,-0.09389,0.0692,0.0,154.211,347.111145,-4.54,11.657,14.030999999999999
CXOFVDLJLONNDW-UHFFFAOYSA-N,-25953.3181,-456.9755,282.881,3.71476,-0.85424,0.38124,-0.4815,0.50257,-1.59851,252.27200000000002,458.29113770000004,-4.10651,12.095999999999998,15.052
CXWXQJXEFPUFDZ-UHFFFAOYSA-N,-20264.1002,-34.8556,175.715,0.0129328,0.0,-0.35827,-0.08146,0.06486,0.0,132.2048,328.6447144,-4.37,12.392999999999999,14.886
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-27259.5009,-170.3836,289.684,8.74417,-1.66577,-0.062,-0.77277,1.9203299999999999,-1.0177100000000001,267.302,482.26107790000003,-2.44,10.423,14.455
CZGCEKJOLUNIFY-UHFFFAOYSA-N,-21991.7677,-498.7538,161.39600000000002,4.4411,-0.7715,-0.058070000000000004,-0.38575,0.52555,-0.34069,157.5561,305.4895935,-2.92,10.735,15.705
CZIHNRWJTSTCEX-UHFFFAOYSA-N,-24977.9579,96.766,265.084,4.15452,-0.45915,-0.07452,-0.45915,0.36318,-0.78242,223.2738,450.1101379,-4.235,11.684000000000001,14.054
CZMRCDWAGMRECN-UGDNZRGBSA-N,-31270.1693,-608.2206,365.835,3.3871599999999997,-3.8473800000000002,1.70071,-0.3767,0.23373000000000002,-3.8473800000000002,342.2992,493.2972412,0.79,14.751,16.169
CZPWVGJYEJSRLH-UHFFFAOYSA-N,-17129.2558,-39.8266,97.6588,2.63574,0.0,0.28225,-0.35586,0.18904,-0.7106399999999999,80.089,226.63360600000001,1.1,12.06,15.834000000000001
DBABZHXKTCFAPX-UHFFFAOYSA-N,-28637.5219,-6.2864,335.582,5.8658,-2.31913,0.33178,-0.78568,1.89705,-1.14437,285.3574,490.54895020000004,-4.021,10.495,15.589
DBPWSSGDRRHUNT-UHFFFAOYSA-N,-29460.232999999997,-307.3351,409.10400000000004,4.30644,-1.06344,0.20182,-0.37076,0.297,-1.06344,330.4662,532.7588501,-4.71,12.068,15.457
DCAYPVUWAIABOU-UHFFFAOYSA-N,-28378.3731,29.3535,360.80199999999996,0.000465223,0.0,-0.22576,-0.0313,0.02766,0.0,226.4446,625.7022705,-8.400008,15.522,16.579
DCUJJWWUNKIJPH-UHFFFAOYSA-N,-23566.047000000002,-11.8046,212.83900000000003,5.32529,0.0,0.32761,-0.22529000000000002,0.29708,-0.6313,230.9084,357.53619380000004,-3.76,11.047,15.763
DDUHZTYCFQRHIY-UHFFFAOYSA-N,-30144.0734,-20.7718,380.038,8.21349,-1.74305,1.26244,-0.38088,0.32793,-1.8346099999999999,352.7707,570.1123657,-4.65446,11.21,14.985999999999999
DEKWZWCFHUABHE-UHFFFAOYSA-N,-30132.5572,-281.3996,372.577,9.941130000000001,-1.26851,0.30167,-0.42756000000000005,0.4581,-1.3936899999999999,342.7781,561.8047485000001,-5.84,11.270999999999999,14.673
DEWLEGDTCGBNGU-UHFFFAOYSA-N,-20627.5763,-66.0255,138.155,4.381390000000001,-0.36526,0.27987,-0.36526,0.21856,-0.81329,128.9858,271.3773193,-0.11,12.642000000000001,17.012
DFBKLUNHFCTMDC-PICURKEMSA-N,-27135.1596,-7.1739,341.431,2.3999,-0.27974,0.05268,-0.27974,0.11756,-0.67877,380.9126,449.08483889999997,-6.29,11.105,16.331
DFCAFRGABIXSDS-UHFFFAOYSA-N,-26180.1369,30.2122,277.411,2.36537,-0.44342,0.43773,-0.44342,0.29168,-0.80958,215.35299999999998,442.8586121,-3.4,13.1,15.520999999999999
DFOXKPDFWGNLJU-UHFFFAOYSA-N,-19424.7469,-0.1754,153.189,1.88435,-0.38032,0.11739000000000001,-0.38032,0.2066,-0.38032,102.176,291.6720581,-0.62,15.415,16.567
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-20109.4886,-43.9572,141.08,2.21323,-0.48741999999999996,0.3948,-0.48741999999999996,0.43112,-1.17782,122.1262,288.7565308,0.61,11.655999999999999,15.456
DFXQXFGFOLXAPO-UHFFFAOYSA-N,-24328.5811,-263.6322,195.122,8.13776,-1.50494,0.45713000000000004,-0.44018,0.5260699999999999,-1.03885,201.5659,347.69259639999996,-2.66815,10.612,15.822000000000001
DHKHKXVYLBGOIT-UHFFFAOYSA-N,-22037.2882,-266.4271,165.285,2.89214,-0.7557,0.62354,-0.37995999999999996,0.26137,-0.7557,118.1754,344.4158325,-0.43,15.112,16.761
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-17486.2895,-22.3779,88.2046,3.1143400000000003,-0.7568,0.49838999999999994,-0.43901999999999997,0.38089,-1.1080299999999998,75.067,221.25254819999998,0.521792,13.142000000000001,15.982999999999999
DHXVGJBLRPWPCS-UHFFFAOYSA-N,-18429.484,-12.4364,118.125,1.8169400000000002,-0.38075,0.18550999999999998,-0.38075,0.15658,-0.38075,86.1334,258.708252,-0.03,15.329,16.352999999999998
DJHHDLMTUOLVHY-UHFFFAOYSA-N,-28271.3473,50.93600000000001,292.47700000000003,4.48474,-0.38766999999999996,0.26918000000000003,-0.19414,0.11581,-0.59947,321.9744,448.10574339999994,-8.770062,10.964,14.379000000000001
DJPZSBANTAQNFN-UHFFFAOYSA-N,-29902.5873,263.6522,416.699,3.74451,-1.12681,0.45093999999999995,-0.44295,0.3684,-1.12681,330.4662,554.5235596,-5.18,11.863,15.542
DKMROQRQHGEIOW-UHFFFAOYSA-N,-24715.5703,112.5944,216.013,0.005114199999999999,-1.5074,1.12579,-0.43385,0.38323,-1.5074,174.1962,403.85443119999996,-0.9590000000000001,13.038,17.134
